cod_articulo,desc_articulo,estado,unidxbulto,cant_base,cant_palet,critico,minimo,unidad_medida,unidadxpack,contenido,desc_contenido,es_envase,tipo_articulo,cod_linea,linea,cod_ramo,ramo,cod_sector,sector,cod_familia,familia,cod_subfamilia,subfamilia,cod_rubro,rubro,codprov,proveedor,cod_art_prov,desc_corta,cod_clase,clase,cod_marca,marca,iva,articulo,codigo,tipo,edi
"0000000008872","APERTIVO CYNAR 70  6X750 ML","ACTIVO",6,0,0,1.00,10.00,"LT",0,0.750,"750 ML","NO","NORMAL","151","CAMPARI","669","APERITIVOS CAMPARI","003","BEBIDAS CON ALCOHOL","004","APERITIVOS CON ALCOHOL","005","OTROS","669","APERITIVOS CAMPARI","02111","CAMPARI ARGENTINA SA","0000000422876","APERTIVO CYNAR 70  6X750 ML","","","193","CYNAR","21%","0000000008872","17791200000616",1,0
"0000000018996","CARAMELO BUTTER TOFFEES CAFE 6X935G","ACTIVO",6,0,0,1.00,10.00,"Kilo",0,0.935,"822 GR","NO","NORMAL","235","ARCOR GOLOSINAS","391","CARAMELOS ARCOR","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","391","CARAMELOS ARCOR","02153","ARCOR S.A.I.C.","0000001011858","CARAMELO BUTTER TOFFEES CAFE","","","160","BUTTER TOFFEES","21%","0000000018996","7790580118587",2,0
"0000000018996","CARAMELO BUTTER TOFFEES CAFE 6X935G","ACTIVO",6,0,0,1.00,10.00,"Kilo",0,0.935,"822 GR","NO","NORMAL","235","ARCOR GOLOSINAS","391","CARAMELOS ARCOR","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","391","CARAMELOS ARCOR","02153","ARCOR S.A.I.C.","0000001011858","CARAMELO BUTTER TOFFEES CAFE","","","160","BUTTER TOFFEES","21%","0000000018996","17790580118584",1,0
"0000000018997","CARAMELO BUTTER TOFFEES MENTA CHOCO 6X715G","ACTIVO",6,0,0,1.00,10.00,"Kilo",0,0.715,"715 GR","NO","NORMAL","235","ARCOR GOLOSINAS","391","CARAMELOS ARCOR","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","391","CARAMELOS ARCOR","02153","ARCOR S.A.I.C.","0000001011827","CARAMELO BUTTER TOFFEES MTA CH","","","160","BUTTER TOFFEES","21%","0000000018997","7790580118273",2,0
"0000000018997","CARAMELO BUTTER TOFFEES MENTA CHOCO 6X715G","ACTIVO",6,0,0,1.00,10.00,"Kilo",0,0.715,"715 GR","NO","NORMAL","235","ARCOR GOLOSINAS","391","CARAMELOS ARCOR","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","391","CARAMELOS ARCOR","02153","ARCOR S.A.I.C.","0000001011827","CARAMELO BUTTER TOFFEES MTA CH","","","160","BUTTER TOFFEES","21%","0000000018997","17790580118270",1,0
"0000000018998","CONFITES SAPITO 12X24X15 GR","ACTIVO",12,0,0,1.00,1.00,"",24,0.000,"288","NO","NORMAL","235","ARCOR GOLOSINAS","366","CHOCOLATES ARCOR","001","ALMACEN","024","GOLOSINAS","009","OTROS","366","CHOCOLATES ARCOR","02153","ARCOR S.A.I.C.","0000001004043","CONFITES SAPITO 12X24X15 GR","","","","","21%","0000000018998","7790580404307",2,0
"0000000018998","CONFITES SAPITO 12X24X15 GR","ACTIVO",12,0,0,1.00,1.00,"",24,0.000,"288","NO","NORMAL","235","ARCOR GOLOSINAS","366","CHOCOLATES ARCOR","001","ALMACEN","024","GOLOSINAS","009","OTROS","366","CHOCOLATES ARCOR","02153","ARCOR S.A.I.C.","0000001004043","CONFITES SAPITO 12X24X15 GR","","","","","21%","0000000018998","17790580404304",1,0
"0000000014810","CARAM FRESH CRISTAL 12X405 GR","ACTIVO",12,0,0,1.00,10.00,"Kilo",0,0.405,"405 GR","NO","NORMAL","235","ARCOR GOLOSINAS","391","CARAMELOS ARCOR","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","391","CARAMELOS ARCOR","02153","ARCOR S.A.I.C.","0000001011835","CARAM FRESH CRISTAL 12X405 GR","","","","","21%","0000000014810","7790580118358",2,0
"0000000014311","CARAM MISKY TRANSPARENT MENTA 6x810 G","ACTIVO",6,0,0,1.00,10.00,"Kilo",0,0.810,"810 GR","NO","NORMAL","235","ARCOR GOLOSINAS","391","CARAMELOS ARCOR","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","391","CARAMELOS ARCOR","02153","ARCOR S.A.I.C.","0000001011837","CARAM MISKY TRANSPARENTE MENTA","","","","","21%","0000000014311","7790580118372",2,0
"0000000019106","PAN DULCE POZO C/CHIPS 6 x 400 G.","ACTIVO",6,0,0,1.00,10.00,"Kilo",0,0.400,"400 G.","NO","NORMAL","128","POZO","522","BUDINES Y PAN DULCE POZO","001","ALMACEN","030","NAVIDAD","001","PAN DULCE","522","BUDINES Y PAN DULCE POZO","15670","PAN S COMPANY S.A.","0000000000043","PAN DULCE POZO C/CHIPS","","","","","21%","0000000019106","7790077000999",2,0
"0000000019106","PAN DULCE POZO C/CHIPS 6 x 400 G.","ACTIVO",6,0,0,1.00,10.00,"Kilo",0,0.400,"400 G.","NO","NORMAL","128","POZO","522","BUDINES Y PAN DULCE POZO","001","ALMACEN","030","NAVIDAD","001","PAN DULCE","522","BUDINES Y PAN DULCE POZO","15670","PAN S COMPANY S.A.","0000000000043","PAN DULCE POZO C/CHIPS","","","","","21%","0000000019106","17790077000996",1,0
"0000000014795","CARAMELO BUTTER TOFFEES CHOCOLATE 6X959 GR","ACTIVO",6,0,0,1.00,10.00,"KG",0,0.960,"959 GR","NO","NORMAL","235","ARCOR GOLOSINAS","391","CARAMELOS ARCOR","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","391","CARAMELOS ARCOR","02153","ARCOR S.A.I.C.","0000001011878","CARAM BUTTER TOFFEES CHOCOLATE","","","160","BUTTER TOFFEES","21%","0000000014795","7790580118785",2,0
"0000000014795","CARAMELO BUTTER TOFFEES CHOCOLATE 6X959 GR","ACTIVO",6,0,0,1.00,10.00,"KG",0,0.960,"959 GR","NO","NORMAL","235","ARCOR GOLOSINAS","391","CARAMELOS ARCOR","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","391","CARAMELOS ARCOR","02153","ARCOR S.A.I.C.","0000001011878","CARAM BUTTER TOFFEES CHOCOLATE","","","160","BUTTER TOFFEES","21%","0000000014795","17790580118782",1,0
"0000000019136","EDULCORANTE EQUALSWEET LIQ STEVIA 6x180 CC","ACTIVO",6,0,0,1.00,10.00,"LT",0,0.180,"180 CC.","NO","NORMAL","323","MERISANT","D16","EDULCORANTES EQUALSWEET","001","ALMACEN","005","AZUCAR Y ENDULZANTES","007","EDULCORANTE LIQUIDO","D16","EDULCORANTES EQUALSWEET","19659","MERISANT ARGENTINA SRL","0000020021051","EDULCORANTE EQUALSWEET LIQ STE","","","214","EQUALSWEET","21%","0000000019136","7792129003729",2,0
"0000000019136","EDULCORANTE EQUALSWEET LIQ STEVIA 6x180 CC","ACTIVO",6,0,0,1.00,10.00,"LT",0,0.180,"180 CC.","NO","NORMAL","323","MERISANT","D16","EDULCORANTES EQUALSWEET","001","ALMACEN","005","AZUCAR Y ENDULZANTES","007","EDULCORANTE LIQUIDO","D16","EDULCORANTES EQUALSWEET","19659","MERISANT ARGENTINA SRL","0000020021051","EDULCORANTE EQUALSWEET LIQ STE","","","214","EQUALSWEET","21%","0000000019136","37792129003720",1,0
"0000000007315","WHISKY WILD TURKEY BOURBON 12x750 CC","ACTIVO",12,0,0,1.00,10.00,"LT",0,1.000,"750 ML","NO","NORMAL","151","CAMPARI","537","B BLANCAS CAMPARI","003","BEBIDAS CON ALCOHOL","005","ESPIRITUOSAS","008","WHISKY","537","B BLANCAS CAMPARI","02111","CAMPARI ARGENTINA SA","0000000424587","WHISKY WILD TURKEY BOURBON","","","","","21%","0000000007315","721059847506",2,0
"0000000007315","WHISKY WILD TURKEY BOURBON 12x750 CC","ACTIVO",12,0,0,1.00,10.00,"LT",0,1.000,"750 ML","NO","NORMAL","151","CAMPARI","537","B BLANCAS CAMPARI","003","BEBIDAS CON ALCOHOL","005","ESPIRITUOSAS","008","WHISKY","537","B BLANCAS CAMPARI","02111","CAMPARI ARGENTINA SA","0000000424587","WHISKY WILD TURKEY BOURBON","","","","","21%","0000000007315","10721059847503",1,0
"0000000007316","WHISKY WILD TURKEY HONEY 12x750 CC","ACTIVO",12,0,0,1.00,10.00,"LT",0,1.000,"750 ML","NO","NORMAL","151","CAMPARI","537","B BLANCAS CAMPARI","003","BEBIDAS CON ALCOHOL","005","ESPIRITUOSAS","008","WHISKY","537","B BLANCAS CAMPARI","02111","CAMPARI ARGENTINA SA","0000000424581","WHISKY WILD TURKEY HONEY","","","","","21%","0000000007316","721059817509",2,0
"0000000007316","WHISKY WILD TURKEY HONEY 12x750 CC","ACTIVO",12,0,0,1.00,10.00,"LT",0,1.000,"750 ML","NO","NORMAL","151","CAMPARI","537","B BLANCAS CAMPARI","003","BEBIDAS CON ALCOHOL","005","ESPIRITUOSAS","008","WHISKY","537","B BLANCAS CAMPARI","02111","CAMPARI ARGENTINA SA","0000000424581","WHISKY WILD TURKEY HONEY","","","","","21%","0000000007316","10721059817506",1,0
"0000000007317","WHISKY WILD TURKEY 12x750 CC","ACTIVO",12,0,0,1.00,10.00,"LT",0,1.000,"750 ML","NO","NORMAL","151","CAMPARI","537","B BLANCAS CAMPARI","003","BEBIDAS CON ALCOHOL","005","ESPIRITUOSAS","008","WHISKY","537","B BLANCAS CAMPARI","02111","CAMPARI ARGENTINA SA","0000000424591","WHISKY WILD TURKEY 12x750 CC","","","","","21%","0000000007317","721059897501",2,0
"0000000007317","WHISKY WILD TURKEY 12x750 CC","ACTIVO",12,0,0,1.00,10.00,"LT",0,1.000,"750 ML","NO","NORMAL","151","CAMPARI","537","B BLANCAS CAMPARI","003","BEBIDAS CON ALCOHOL","005","ESPIRITUOSAS","008","WHISKY","537","B BLANCAS CAMPARI","02111","CAMPARI ARGENTINA SA","0000000424591","WHISKY WILD TURKEY 12x750 CC","","","","","21%","0000000007317","10721059897508",1,0
"0000000005289","VINO SUTER MALBEC 6X750 CC","ACTIVO",6,32,96,6.00,6.00,"LT",0,0.750,"750 ML","NO","NORMAL","639","VINOS DEL ANO","281","SUTER VARIETALES - MEDIO","003","BEBIDAS CON ALCOHOL","001","VINOS","002","MALBEC","281","SUTER VARIETALES - MEDIO","02029","GRUPO PEAFLOR S A","0000000020251","VINO SUTER MALB 750 CC","","","794","SUTER","21%","0000000005289","7790704000019",2,0
"0000000019584","TE LA VIRGINIA ROSA MOSQ Y MANZANI 6x20 SAQ","ACTIVO",6,0,0,1.00,10.00,"",0,0.000,"20 SAQ","NO","NORMAL","132","LA VIRGINIA","731","TE LA VIRGINIA","001","ALMACEN","006","TE","007","OTRAS HIERBAS","731","TE LA VIRGINIA","02090","CAFES LA VIRGINIA S.A","0000000025033","TE LA VIRGINIA ROSA MOSQ Y MAN","","","","","21%","0000000019584","7790150250327",2,0
"0000000019584","TE LA VIRGINIA ROSA MOSQ Y MANZANI 6x20 SAQ","ACTIVO",6,0,0,1.00,10.00,"",0,0.000,"20 SAQ","NO","NORMAL","132","LA VIRGINIA","731","TE LA VIRGINIA","001","ALMACEN","006","TE","007","OTRAS HIERBAS","731","TE LA VIRGINIA","02090","CAFES LA VIRGINIA S.A","0000000025033","TE LA VIRGINIA ROSA MOSQ Y MAN","","","","","21%","0000000019584","17790150250324",1,0
"0000000017691","CHICLE TOPLINE 7 VIOLET CHERRY 36x16x14 G","ACTIVO",36,0,0,1.00,10.00,"Kilo",0,0.014,"16x14G","NO","NORMAL","235","ARCOR GOLOSINAS","382","CHICLES ARCOR","001","ALMACEN","024","GOLOSINAS","004","CHICLES","382","CHICLES ARCOR","02153","ARCOR S.A.I.C.","0000001010425","CHICLE TOPLINE 7 VIOLET CHERRY","","","","","21%","0000000017691","7790580104252",2,0
"0000000019635","VINO EL BAUTISMO ROSADO DCE 6 x 750 ML","ACTIVO",6,28,84,1.00,6.00,"LT",0,0.750,"750 ML","NO","NORMAL","639","VINOS DEL ANO","D59","EL BAUTISMO MEDIO ALTO","003","BEBIDAS CON ALCOHOL","001","VINOS","015","ROSADOS","D59","EL BAUTISMO MEDIO ALTO","02029","GRUPO PEAFLOR S A","0000000014510","VINO EL BAUTISMO ROSADO DCE 6","","","527","EL BAUTISMO","21%","0000000019635","7791540049941",2,0
"0000000019635","VINO EL BAUTISMO ROSADO DCE 6 x 750 ML","ACTIVO",6,28,84,1.00,6.00,"LT",0,0.750,"750 ML","NO","NORMAL","639","VINOS DEL ANO","D59","EL BAUTISMO MEDIO ALTO","003","BEBIDAS CON ALCOHOL","001","VINOS","015","ROSADOS","D59","EL BAUTISMO MEDIO ALTO","02029","GRUPO PEAFLOR S A","0000000014510","VINO EL BAUTISMO ROSADO DCE 6","","","527","EL BAUTISMO","21%","0000000019635","7791540149948",1,0
"0000000007212","CERA SUIZA NATURAL PASTA 6X360/450 ML","ACTIVO",6,16,224,1.00,10.00,"LT",0,0.040,"400 GR","NO","NORMAL","146","SUIZA","142","CERAS SUIZA","005","LIMPIEZA","001","BRILLOS Y CERAS PISOS","003","CERAS EN PASTAS","142","CERAS SUIZA","02107","VILLARD Y LOUIS S.A.","0000000010011","CERA SUIZA NATURAL PASTA","","","","","21%","0000000007212","7790613071520",2,0
"0000000007212","CERA SUIZA NATURAL PASTA 6X360/450 ML","ACTIVO",6,16,224,1.00,10.00,"LT",0,0.040,"400 GR","NO","NORMAL","146","SUIZA","142","CERAS SUIZA","005","LIMPIEZA","001","BRILLOS Y CERAS PISOS","003","CERAS EN PASTAS","142","CERAS SUIZA","02107","VILLARD Y LOUIS S.A.","0000000010011","CERA SUIZA NATURAL PASTA","","","","","21%","0000000007212","27790613071524",1,0
"0000000007213","CERA SUIZA ROBLE CLARO PASTA 6X360/450 ML","ACTIVO",6,16,224,1.00,10.00,"LT",0,0.036,"400 GR","NO","NORMAL","146","SUIZA","142","CERAS SUIZA","005","LIMPIEZA","001","BRILLOS Y CERAS PISOS","003","CERAS EN PASTAS","142","CERAS SUIZA","02107","VILLARD Y LOUIS S.A.","0000000010012","CERA SUIZA ROBLE CLARO PASTA","","","","","21%","0000000007213","7790613071537",2,0
"0000000007213","CERA SUIZA ROBLE CLARO PASTA 6X360/450 ML","ACTIVO",6,16,224,1.00,10.00,"LT",0,0.036,"400 GR","NO","NORMAL","146","SUIZA","142","CERAS SUIZA","005","LIMPIEZA","001","BRILLOS Y CERAS PISOS","003","CERAS EN PASTAS","142","CERAS SUIZA","02107","VILLARD Y LOUIS S.A.","0000000010012","CERA SUIZA ROBLE CLARO PASTA","","","","","21%","0000000007213","27790613071531",1,0
"0000000007217","CERA SUIZA ROBLE OSCURO PASTA 6X360/450 ML","ACTIVO",6,16,224,1.00,10.00,"LT",0,0.036,"400 GR","NO","NORMAL","146","SUIZA","142","CERAS SUIZA","005","LIMPIEZA","001","BRILLOS Y CERAS PISOS","003","CERAS EN PASTAS","142","CERAS SUIZA","02107","VILLARD Y LOUIS S.A.","0000000010013","CERA SUIZA ROBLE OSCURO PASTA","","","","","21%","0000000007217","7790613071544",2,0
"0000000007217","CERA SUIZA ROBLE OSCURO PASTA 6X360/450 ML","ACTIVO",6,16,224,1.00,10.00,"LT",0,0.036,"400 GR","NO","NORMAL","146","SUIZA","142","CERAS SUIZA","005","LIMPIEZA","001","BRILLOS Y CERAS PISOS","003","CERAS EN PASTAS","142","CERAS SUIZA","02107","VILLARD Y LOUIS S.A.","0000000010013","CERA SUIZA ROBLE OSCURO PASTA","","","","","21%","0000000007217","27790613071548",1,0
"0000000014309","CARAM MISKY TRANSPARENT CHERRY 12x465 G","ACTIVO",12,0,0,1.00,10.00,"Kilo",0,0.465,"465 GR","NO","NORMAL","235","ARCOR GOLOSINAS","391","CARAMELOS ARCOR","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","391","CARAMELOS ARCOR","02153","ARCOR S.A.I.C.","0000001011836","CARAM MISKY TRANS   PARENTE CH","","","","","21%","0000000014309","7790580118365",2,0
"0000000014309","CARAM MISKY TRANSPARENT CHERRY 12x465 G","ACTIVO",12,0,0,1.00,10.00,"Kilo",0,0.465,"465 GR","NO","NORMAL","235","ARCOR GOLOSINAS","391","CARAMELOS ARCOR","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","391","CARAMELOS ARCOR","02153","ARCOR S.A.I.C.","0000001011836","CARAM MISKY TRANS   PARENTE CH","","","","","21%","0000000014309","17790580118362",1,0
"0000000014796","CARAMELO BUTTER TOFFEES RELL D.LECHE 6X822/959 GR","ACTIVO",6,0,0,1.00,10.00,"Kilo",0,0.822,"959/825 GR","NO","NORMAL","235","ARCOR GOLOSINAS","391","CARAMELOS ARCOR","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","391","CARAMELOS ARCOR","02153","ARCOR S.A.I.C.","0000001011887","CARAM BUTTER TOFFEES RELL D.LE","","","160","BUTTER TOFFEES","21%","0000000014796","7790580118877",2,0
"0000000014796","CARAMELO BUTTER TOFFEES RELL D.LECHE 6X822/959 GR","ACTIVO",6,0,0,1.00,10.00,"Kilo",0,0.822,"959/825 GR","NO","NORMAL","235","ARCOR GOLOSINAS","391","CARAMELOS ARCOR","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","391","CARAMELOS ARCOR","02153","ARCOR S.A.I.C.","0000001011887","CARAM BUTTER TOFFEES RELL D.LE","","","160","BUTTER TOFFEES","21%","0000000014796","17790580118874",1,0
"0000000019645","VINO CAFAYATE RESERVA BLEND EXPRES 6x750 CC","ACTIVO",6,0,0,8.00,10.00,"LT",0,0.750,"750 CC","NO","NORMAL","094","PR ARGENTINA","708","VINOS PR","003","BEBIDAS CON ALCOHOL","001","VINOS","007","BIVARIETALES TINTOS","708","VINOS PR","02181","PERNOD RICARD ARGENTINA S.A.","0000000050092","VINO CAFAYATE RESERVA BLEND EX","","","","","21%","0000000019645","7790093500923",2,0
"0000000019645","VINO CAFAYATE RESERVA BLEND EXPRES 6x750 CC","ACTIVO",6,0,0,8.00,10.00,"LT",0,0.750,"750 CC","NO","NORMAL","094","PR ARGENTINA","708","VINOS PR","003","BEBIDAS CON ALCOHOL","001","VINOS","007","BIVARIETALES TINTOS","708","VINOS PR","02181","PERNOD RICARD ARGENTINA S.A.","0000000050092","VINO CAFAYATE RESERVA BLEND EX","","","","","21%","0000000019645","7790093600920",1,0
"0000000019646","VINO CAFAYATE RESERVA BLEND FRUTA 6x750 CC","ACTIVO",6,0,0,8.00,10.00,"LT",0,0.750,"750 CC","NO","NORMAL","094","PR ARGENTINA","708","VINOS PR","003","BEBIDAS CON ALCOHOL","001","VINOS","007","BIVARIETALES TINTOS","708","VINOS PR","02181","PERNOD RICARD ARGENTINA S.A.","0000000050091","VINO CAFAYATE RESERVA BLEND FR","","","","","21%","0000000019646","7790093500916",2,0
"0000000019646","VINO CAFAYATE RESERVA BLEND FRUTA 6x750 CC","ACTIVO",6,0,0,8.00,10.00,"LT",0,0.750,"750 CC","NO","NORMAL","094","PR ARGENTINA","708","VINOS PR","003","BEBIDAS CON ALCOHOL","001","VINOS","007","BIVARIETALES TINTOS","708","VINOS PR","02181","PERNOD RICARD ARGENTINA S.A.","0000000050091","VINO CAFAYATE RESERVA BLEND FR","","","","","21%","0000000019646","7790093600913",1,0
"0000000042364","GALLE OKEBON PANAL VAINILLA 20x242 G","ACTIVO",20,15,90,1.00,10.00,"",0,0.000,"242 GR","NO","NORMAL","278","OKEBON","193","GALLETITAS OKEBON","001","ALMACEN","023","GALLETITAS","004","DULCES","193","GALLETITAS OKEBON","03259","SANFORD S.A.C.I.F.I.y A","0000004511945","GALLE OKEBON PANAL VAINILLA","","","","","21%","0000000042364","7790263119450",2,0
"0000000042364","GALLE OKEBON PANAL VAINILLA 20x242 G","ACTIVO",20,15,90,1.00,10.00,"",0,0.000,"242 GR","NO","NORMAL","278","OKEBON","193","GALLETITAS OKEBON","001","ALMACEN","023","GALLETITAS","004","DULCES","193","GALLETITAS OKEBON","03259","SANFORD S.A.C.I.F.I.y A","0000004511945","GALLE OKEBON PANAL VAINILLA","","","","","21%","0000000042364","37790263119451",1,0
"0000000006693","ACEITUNA LA TOSCANA VDE RELLENA DP 12x150 GR","ACTIVO",12,0,0,1.00,10.00,"",0,0.000,"150 GR","NO","NORMAL","196","CELUSAL","D65","LA TOSCANA","001","ALMACEN","014","ENCURTIDOS","001","ACEITUNAS VERDES","D65","LA TOSCANA","02177","IND. QUIMICAS Y MIN. TIMBO SA","0005404011004","ACEITUNA LA TOSCANA VDE REL DP","","","278","LA TOSCANA","21%","0000000006693","7798080521708",2,0
"0000000006695","ACEITUNA LA TOSCANA NEGRA C/C DP 12x160 GR","ACTIVO",12,0,0,1.00,10.00,"KG",0,0.160,"160 GR","NO","NORMAL","196","CELUSAL","D65","LA TOSCANA","001","ALMACEN","014","ENCURTIDOS","002","ACEITUNAS NEGRAS","D65","LA TOSCANA","02177","IND. QUIMICAS Y MIN. TIMBO SA","0005405011004","ACEITUNA LA TOSCANA NE C/C DP","","","278","LA TOSCANA","21%","0000000006695","7798080521715",2,0
"0000000019667","VINO BIANCHI FAMIGLIA CAB SAUV 6x750cc","ACTIVO",6,22,88,12.00,10.00,"LT",0,0.750,"750 CC","NO","NORMAL","372","BIANCHI","C55","BIANCHI DOC","003","BEBIDAS CON ALCOHOL","001","VINOS","003","CABERNET","C55","BIANCHI DOC","16399","VALENTIN BIANCHI S.A.C.I.F.","0000100095020","VINO BIANCHI FAMIGLIA CAB SAUV","","","222","FAMIGLIA BIANCHI","21%","0000000019667","7790703166549",2,0
"0000000019667","VINO BIANCHI FAMIGLIA CAB SAUV 6x750cc","ACTIVO",6,22,88,12.00,10.00,"LT",0,0.750,"750 CC","NO","NORMAL","372","BIANCHI","C55","BIANCHI DOC","003","BEBIDAS CON ALCOHOL","001","VINOS","003","CABERNET","C55","BIANCHI DOC","16399","VALENTIN BIANCHI S.A.C.I.F.","0000100095020","VINO BIANCHI FAMIGLIA CAB SAUV","","","222","FAMIGLIA BIANCHI","21%","0000000019667","7790703166501",1,0
"0000000019668","LECHE PURISIMA ENT POLVO RED LAC EST 12x400 gr","ACTIVO",12,0,0,1.00,10.00,"",0,0.000,"400 G.","NO","NORMAL","328","PURISIMA","A12","LECHE EN POLVO PURISIMA","001","ALMACEN","032","LECHE EN POLVO","001","ENTERA","A12","LECHE EN POLVO PURISIMA","15948","LA SIBILA S.A.","021624-41-100","LECHE PURISIMA ENT POLVO RED L","","","","","21%","0000000019668","7798095171813",2,0
"0000000019668","LECHE PURISIMA ENT POLVO RED LAC EST 12x400 gr","ACTIVO",12,0,0,1.00,10.00,"",0,0.000,"400 G.","NO","NORMAL","328","PURISIMA","A12","LECHE EN POLVO PURISIMA","001","ALMACEN","032","LECHE EN POLVO","001","ENTERA","A12","LECHE EN POLVO PURISIMA","15948","LA SIBILA S.A.","021624-41-100","LECHE PURISIMA ENT POLVO RED L","","","","","21%","0000000019668","17798095171810",1,0
"0000000014794","CARAMELO BUTTER TOFFEES 6 X 825 GR","ACTIVO",6,0,0,1.00,10.00,"KG",0,0.830,"825 GR","NO","NORMAL","235","ARCOR GOLOSINAS","391","CARAMELOS ARCOR","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","391","CARAMELOS ARCOR","02153","ARCOR S.A.I.C.","0000001011857","CARAM BUTTER TOFFEES","","","160","BUTTER TOFFEES","21%","0000000014794","7790580118570",2,0
"0000000014823","CARAMELO ARCOR RELL MIEL 6X675 GR","ACTIVO",6,0,0,1.00,10.00,"Kilo",0,0.675,"810 GR","NO","NORMAL","235","ARCOR GOLOSINAS","391","CARAMELOS ARCOR","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","391","CARAMELOS ARCOR","02153","ARCOR S.A.I.C.","0000001011828","CARAMELO ARCOR RELL L","","","","","21%","0000000014823","7790580118280",2,0
"0000000014823","CARAMELO ARCOR RELL MIEL 6X675 GR","ACTIVO",6,0,0,1.00,10.00,"Kilo",0,0.675,"810 GR","NO","NORMAL","235","ARCOR GOLOSINAS","391","CARAMELOS ARCOR","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","391","CARAMELOS ARCOR","02153","ARCOR S.A.I.C.","0000001011828","CARAMELO ARCOR RELL L","","","","","21%","0000000014823","17790580118287",1,0
"0000000108138","QUESO  LA PAULINA RALLADO 450 GR","ACTIVO",1,0,0,20.00,10.00,"Kilo",0,0.450,"450 GR","NO","NORMAL","427","LA PAULINA","357","LA PAULINA","008","PERECEDERO","004","QUESOS","004","RALLADO","357","LA PAULINA","03831","MOLFINO HNOS SA","0000001001725","QUESO  LA PAULI RALLADO 450 GR","","","","","21%","0000000108138","7794990880003",2,0
"0000000108138","QUESO  LA PAULINA RALLADO 450 GR","ACTIVO",1,0,0,20.00,10.00,"Kilo",0,0.450,"450 GR","NO","NORMAL","427","LA PAULINA","357","LA PAULINA","008","PERECEDERO","004","QUESOS","004","RALLADO","357","LA PAULINA","03831","MOLFINO HNOS SA","0000001001725","QUESO  LA PAULI RALLADO 450 GR","","","","","21%","0000000108138","17794990880000",1,0
"0000000014797","CARAMELO BUTTER TOFFEES BON O BON 6x822 G","ACTIVO",6,16,128,1.00,10.00,"Kilo",0,0.822,"959 G","NO","NORMAL","235","ARCOR GOLOSINAS","391","CARAMELOS ARCOR","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","391","CARAMELOS ARCOR","02153","ARCOR S.A.I.C.","0000001011885","CARAMELO BUTTER TOFFEES BON O","","","160","BUTTER TOFFEES","21%","0000000014797","7790580118853",2,0
"0000000014797","CARAMELO BUTTER TOFFEES BON O BON 6x822 G","ACTIVO",6,16,128,1.00,10.00,"Kilo",0,0.822,"959 G","NO","NORMAL","235","ARCOR GOLOSINAS","391","CARAMELOS ARCOR","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","391","CARAMELOS ARCOR","02153","ARCOR S.A.I.C.","0000001011885","CARAMELO BUTTER TOFFEES BON O","","","160","BUTTER TOFFEES","21%","0000000014797","17790580118850",1,0
"0000000014822","CARAMELO ARCOR RELL MIEL/MENTA 12X335 GR","ACTIVO",12,0,0,1.00,10.00,"Kilo",0,0.335,"405 GR","NO","NORMAL","235","ARCOR GOLOSINAS","391","CARAMELOS ARCOR","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","391","CARAMELOS ARCOR","02153","ARCOR S.A.I.C.","0000001011829","CARAMELO ARCOR RELL L/MENTA","","","","","21%","0000000014822","7790580118297",2,0
"0000000014822","CARAMELO ARCOR RELL MIEL/MENTA 12X335 GR","ACTIVO",12,0,0,1.00,10.00,"Kilo",0,0.335,"405 GR","NO","NORMAL","235","ARCOR GOLOSINAS","391","CARAMELOS ARCOR","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","391","CARAMELOS ARCOR","02153","ARCOR S.A.I.C.","0000001011829","CARAMELO ARCOR RELL L/MENTA","","","","","21%","0000000014822","17790580118294",1,0
"0000000019725","ESPONJA VIRULANA MULTIUSO x48 UND","ACTIVO",48,0,0,1.00,10.00,"UN",0,1.000,"UND","NO","NORMAL","098","MAPA VIRULANA","441","ESPONJAS MAPA","005","LIMPIEZA","006","ESPONJAS","004","OTRAS","441","ESPONJAS MAPA","02040","MAPA VIRULANA S.A.I.C.","0000019034402","ESPONJA VIRULANA MULTIUSO","","","393","VIRULANA","21%","0000000019725","7794440003440",2,0
